x_um,z_um,value,intensity
-5,0,0.897534400455,0.805568
-4.375,0,0.920333091875,0.847013
-3.75,0,0.939644613671,0.882932
-3.125,0,0.955680385903,0.913325
-2.5,0,0.968603117897,0.938192
-1.875,0,0.978536151606,0.957533
-1.25,0,0.985569885904,0.971348
-0.625,0,0.989766133993,0.979637
0,0,0.991160935469,0.9824
0.625,0,0.989766133993,0.979637
1.25,0,0.985569885904,0.971348
1.875,0,0.978536151606,0.957533
2.5,0,0.968603117897,0.938192
3.125,0,0.955680385903,0.913325
3.75,0,0.939644613671,0.882932
4.375,0,0.920333091875,0.847013
5,0,0.897534400455,0.805568
-5,1250,0.900975613503,0.811757056127
-4.375,1250,0.923861716786,0.853520471743
-3.75,1250,0.94324728038,0.889715431944
-3.125,1250,0.959344534945,0.920341936729
-2.5,1250,0.972316813646,0.945399986099
-1.875,1250,0.982287931339,0.964889580053
-1.25,1250,0.989348633492,0.978810718592
-0.625,1250,0.993560970306,0.987163401715
0,1250,0.994961119554,0.989947629423
0.625,1250,0.993560970306,0.987163401715
1.25,1250,0.989348633492,0.978810718592
1.875,1250,0.982287931339,0.964889580053
2.5,1250,0.972316813646,0.945399986099
3.125,1250,0.959344534945,0.920341936729
3.75,1250,0.94324728038,0.889715431944
4.375,1250,0.923861716786,0.853520471743
5,1250,0.900975613503,0.811757056127
-5,2500,0.90537710447,0.819707701298
-4.375,2500,0.928375012085,0.861880163064
-3.75,2500,0.947855279,0.898429629928
-3.125,2500,0.964031172676,0.92935610189
-2.5,2500,0.977066824199,0.95465957895
-1.875,2500,0.987086653292,0.974340061108
-1.25,2500,0.99418184874,0.988397548363
-0.625,2500,0.998414763872,0.996832040717
0,2500,0.999821753198,0.999643538168
0.625,2500,0.998414763872,0.996832040717
1.25,2500,0.99418184874,0.988397548363
1.875,2500,0.987086653292,0.974340061108
2.5,2500,0.977066824199,0.95465957895
3.125,2500,0.964031172676,0.92935610189
3.75,2500,0.947855279,0.898429629928
4.375,2500,0.928375012085,0.861880163064
5,2500,0.90537710447,0.819707701298
-5,3750,0.903206307957,0.815781634734
-4.375,3750,0.926149074155,0.857752107557
-3.75,3750,0.945582633797,0.894126517338
-3.125,3750,0.961719743,0.924904864075
-2.5,3750,0.974724139318,0.950087147769
-1.875,3750,0.984719944157,0.96967336842
-1.25,3750,0.991798127659,0.983663526028
-0.625,3750,0.996020893653,0.992057620593
0,3750,0.997424509482,0.994855652114
0.625,3750,0.996020893653,0.992057620593
1.25,3750,0.991798127659,0.983663526028
1.875,3750,0.984719944157,0.96967336842
2.5,3750,0.974724139318,0.950087147769
3.125,3750,0.961719743,0.924904864075
3.75,3750,0.945582633797,0.894126517338
4.375,3750,0.926149074155,0.857752107557
5,3750,0.903206307957,0.815781634734
-5,5000,0.898172318938,0.806713514507
-4.375,5000,0.920987214424,0.848217449133
-3.75,5000,0.940312461796,0.884187525809
-3.125,5000,0.956359631381,0.914623744535
-2.5,5000,0.969291548147,0.93952610531
-1.875,5000,0.979231641715,0.958894608136
-1.25,5000,0.986270375207,0.972729253011
-0.625,5000,0.990469605761,0.981030039936
0,5000,0.991865398585,0.983796968911
0.625,5000,0.990469605761,0.981030039936
1.25,5000,0.986270375207,0.972729253011
1.875,5000,0.979231641715,0.958894608136
2.5,5000,0.969291548147,0.93952610531
3.125,5000,0.956359631381,0.914623744535
3.75,5000,0.940312461796,0.884187525809
4.375,5000,0.920987214424,0.848217449133
5,5000,0.898172318938,0.806713514507
-5,6250,0.898920755653,0.808058524944
-4.375,6250,0.92175466253,0.849631657896
-3.75,6250,0.941096013409,0.885661706455
-3.125,6250,0.957156554917,0.91614867062
-2.5,6250,0.970099247702,0.941092550392
-1.875,6250,0.980047624236,0.96049334577
-1.25,6250,0.987092223024,0.974351056754
-0.625,6250,0.991294952748,0.982665683344
0,6250,0.992691908671,0.985437225541
0.625,6250,0.991294952748,0.982665683344
1.25,6250,0.987092223024,0.974351056754
1.875,6250,0.980047624236,0.96049334577
2.5,6250,0.970099247702,0.941092550392
3.125,6250,0.957156554917,0.91614867062
3.75,6250,0.941096013409,0.885661706455
4.375,6250,0.92175466253,0.849631657896
5,6250,0.898920755653,0.808058524944
-5,7500,0.904162305704,0.817509475056
-4.375,7500,0.927129355648,0.859568842104
-3.75,7500,0.94658348472,0.896020293545
-3.125,7500,0.962737674229,0.92686382938
-2.5,7500,0.975755835037,0.952099449608
-1.875,7500,0.985762219924,0.97172715423
-1.25,7500,0.992847895322,0.985746943246
-0.625,7500,0.997075130898,0.994158816656
0,7500,0.998480232383,0.996962774459
0.625,7500,0.997075130898,0.994158816656
1.25,7500,0.992847895322,0.985746943246
1.875,7500,0.985762219924,0.97172715423
2.5,7500,0.975755835037,0.952099449608
3.125,7500,0.962737674229,0.92686382938
3.75,7500,0.94658348472,0.896020293545
4.375,7500,0.927129355648,0.859568842104
5,7500,0.904162305704,0.817509475056
-5,8750,0.904905788186,0.818854485493
-4.375,8750,0.927891723676,0.860983050867
-3.75,8750,0.94736184966,0.897494474191
-3.125,8750,0.963529322577,0.928388755465
-2.5,8750,0.976558188072,0.95366589469
-1.875,8750,0.986572801097,0.973325891864
-1.25,8750,0.993664302966,0.987368746989
-0.625,8750,0.99789501455,0.995794460064
0,8750,0.999301271434,0.998603031089
0.625,8750,0.99789501455,0.995794460064
1.25,8750,0.993664302966,0.987368746989
1.875,8750,0.986572801097,0.973325891864
2.5,8750,0.976558188072,0.95366589469
3.125,8750,0.963529322577,0.928388755465
3.75,8750,0.94736184966,0.897494474191
4.375,8750,0.927891723676,0.860983050867
5,8750,0.904905788186,0.818854485493
-5,10000,0.89988130621,0.809786365266
-4.375,10000,0.922739612482,0.851448392443
-3.75,10000,0.94210163075,0.887555482662
-3.125,10000,0.958179333906,0.918107635925
-2.5,10000,0.971135856732,0.943104852231
-1.875,10000,0.981094863701,0.96254713158
-1.25,10000,0.988146990064,0.976434473972
-0.625,10000,0.992354210656,0.984766879407
0,10000,0.99375265931,0.987544347886
0.625,10000,0.992354210656,0.984766879407
1.25,10000,0.988146990064,0.976434473972
1.875,10000,0.981094863701,0.96254713158
